id,member_id,loan_amnt,funded_amnt,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,collections_12_mths_ex_med,mths_since_last_major_derog,application_type,acc_now_delinq,tot_coll_amt,tot_cur_bal,loan_is_bad
3055018,3727250,8000,8000,291.19,D,D2,Southwest Generation,5.0,RENT,62000.0,credit_card,GetDebtFree!!!,801xx,CO,28.9,0,Apr-2004,0,,,15,0,9380,94.7%,23,f,0,,INDIVIDUAL,0,2005.0,130161.0,False
2994888,3617062,8325,8325,280.95,B,B4,F.M.H. CoreSource,1.0,RENT,24000.0,credit_card,Credit card refinancing,660xx,KS,28.9,0,Jan-1984,0,,93.0,10,1,8788,45.1%,16,f,0,,INDIVIDUAL,0,0.0,10062.0,False
3294810,4066996,6000,6000,206.03,C,C1,,9.0,RENT,62000.0,credit_card,Credit Card Payment,076xx,NJ,14.91,0,Aug-2006,1,,,14,0,13294,51.3%,19,f,0,,INDIVIDUAL,0,0.0,18814.0,False
3294706,4066881,5500,5500,200.2,D,D2,TGIF,1.0,RENT,23000.0,debt_consolidation,Debt Consolidation,657xx,MO,28.8,0,Jan-2004,2,24.0,,8,0,6349,54.3%,14,w,0,,INDIVIDUAL,0,0.0,15636.0,True
3255741,4028018,10000,10000,332.72,B,B3,Santa Barbara Metropolitan Transit Dist.,10.0,MORTGAGE,51000.0,credit_card,MyCardPay-off,931xx,CA,15.06,0,Dec-1989,1,,,11,0,27274,66.8%,32,w,0,,INDIVIDUAL,0,0.0,27274.0,False
3284738,4056909,22000,22000,455.62,A,A5,GB,1.0,MORTGAGE,81100.0,debt_consolidation,Consolidation,553xx,MN,30.67,0,Oct-2000,0,,,12,0,73343,76.8%,27,f,0,,INDIVIDUAL,0,0.0,303644.0,False
3284749,4056920,20000,20000,656.11,B,B2,Federal Aviation Administration,10.0,RENT,120000.0,credit_card,Credit Card Refinancing,800xx,CO,14.02,0,Feb-1998,1,,,6,0,29705,83.9%,24,f,0,,INDIVIDUAL,0,0.0,39273.0,False
3284742,4056913,13500,13500,455.59,B,B4,J.Crew Group Inc.,6.0,RENT,61800.0,debt_consolidation,Debt consolidation,926xx,CA,10.4,0,Feb-2005,1,47.0,,13,0,14827,58.4%,21,f,0,47.0,INDIVIDUAL,0,0.0,23880.0,False
3153845,3866557,19425,19425,530.88,E,E3,Morgan Stanley,10.0,MORTGAGE,51700.0,debt_consolidation,Debt consolidation,801xx,CO,19.94,0,Nov-1997,2,29.0,,14,0,23698,92.6%,30,w,0,29.0,INDIVIDUAL,0,0.0,207152.0,False
3294643,4066813,24000,24000,511.83,B,B1,"Jorgenson Electric, Inc.",10.0,MORTGAGE,60000.0,debt_consolidation,Consolidation/Purchase,618xx,IL,9.26,0,May-2003,1,,,8,0,10822,26.2%,19,f,0,,INDIVIDUAL,0,0.0,112563.0,False
3217464,3959992,18550,18550,626.01,B,B4,reliablechurchill,10.0,RENT,50500.0,debt_consolidation,bailing me out,212xx,MD,31.25,0,Mar-2000,0,26.0,,6,0,14088,80.5%,23,w,0,26.0,INDIVIDUAL,0,0.0,39713.0,False
2874767,3476940,8500,8500,306.32,D,D1,ward kraft,10.0,MORTGAGE,32000.0,debt_consolidation,debt consolidation ,667xx,KS,11.51,0,Aug-1998,1,,106.0,7,1,11204,49.1%,11,w,0,,INDIVIDUAL,0,0.0,11204.0,False
3294736,4066915,8725,8725,282.19,B,B1,Mobility Works,3.0,MORTGAGE,105000.0,debt_consolidation,Household,451xx,OH,12.47,0,Nov-1998,0,48.0,,9,0,4979,83%,45,w,0,48.0,INDIVIDUAL,0,0.0,244030.0,False
3153278,3865963,21000,21000,601.21,F,F4,Leander ISD,9.0,RENT,47000.0,debt_consolidation,Debt Consolidation Loan,787xx,TX,28.06,0,Sep-2000,2,62.0,,6,0,19153,94.8%,19,f,0,62.0,INDIVIDUAL,0,0.0,48210.0,True
3218891,3961607,28000,28000,685.23,C,C4,Tri-M Group LLC,10.0,MORTGAGE,95000.0,debt_consolidation,paid on time,180xx,PA,11.13,0,Dec-2004,1,,,8,0,28295,69.4%,8,f,0,,INDIVIDUAL,0,0.0,320728.0,True
3219745,3962559,10000,10000,337.47,B,B4,dorchester county,10.0,OWN,30253.0,credit_card,the winner,294xx,SC,25.58,0,Sep-1988,0,,,9,0,10562,59.3%,17,w,0,,INDIVIDUAL,0,0.0,21878.0,False
3294729,4066908,4000,4000,150.71,E,E2,Mille Lacs band of Ojbwe,10.0,MORTGAGE,34000.0,other,home improvements,550xx,MN,7.84,0,Nov-1998,0,,,7,0,7337,87.3%,20,w,0,,INDIVIDUAL,0,0.0,115105.0,False
3241061,3983990,12000,12000,404.97,B,B4,Kirksey Funeral Home SCI,10.0,RENT,65000.0,debt_consolidation,Get out of debt,286xx,NC,8.23,0,Aug-1999,0,,,4,0,17151,70.6%,26,f,0,,INDIVIDUAL,0,0.0,17151.0,False
3055262,3727535,20400,20400,582.5,F,F3,Hartford Hospital,10.0,RENT,50000.0,debt_consolidation,Debt consolidation,064xx,CT,12.31,0,May-2001,1,,,10,0,16525,75.8%,25,f,0,,INDIVIDUAL,0,0.0,24471.0,True
3294702,4066876,35000,35000,966.27,E,E4,Kroll Factual Data,1.0,RENT,95000.0,debt_consolidation,CC Payoff,805xx,CO,19.52,0,Jul-1994,2,,,15,0,16449,75.5%,32,f,0,,INDIVIDUAL,0,0.0,58138.0,False
3194679,3927394,28000,28000,757.5,E,E2,Cardinal Health,3.0,OWN,154000.0,debt_consolidation,Consolidation/Purchase,331xx,FL,6.21,1,Jan-1980,2,14.0,,6,0,5237,52.4%,15,f,0,14.0,INDIVIDUAL,0,6335.0,24744.0,False
3284667,4056832,14700,14700,387.18,D,D5,NYPD,3.0,RENT,61394.0,debt_consolidation,Debt consolidation,113xx,NY,17.93,0,Feb-2000,0,33.0,,13,0,7328,64.8%,28,f,0,44.0,INDIVIDUAL,0,0.0,44219.0,True
3198965,3931964,12000,12000,432.45,D,D1,,,MORTGAGE,43000.0,debt_consolidation,END in SIGHT,750xx,TX,19.64,0,Mar-1981,3,,,12,0,10623,38.8%,15,w,0,,INDIVIDUAL,0,0.0,101883.0,False
3240917,3983835,11100,11100,381.16,C,C1,Simi Valley Unified School District,10.0,MORTGAGE,61000.0,debt_consolidation,Debt Consolidation,930xx,CA,29.44,0,Sep-1993,1,,,8,0,35349,101%,19,f,0,,INDIVIDUAL,0,0.0,531707.0,True
3254688,4026860,6000,6000,199.63,B,B3,Eb an Flo / sticks and stones,10.0,MORTGAGE,52000.0,debt_consolidation,Debt Con,274xx,NC,4.22,0,Feb-1995,1,44.0,,10,0,6375,33.7%,23,f,0,,INDIVIDUAL,0,0.0,67137.0,False
3255309,4027545,21000,21000,666.82,A,A5,PPR Healthcare,9.0,MORTGAGE,88000.0,debt_consolidation,me,210xx,MD,10.43,0,Jul-2002,0,,,12,0,38014,49.4%,26,f,0,,INDIVIDUAL,0,0.0,289477.0,False
3294691,4066864,12000,12000,412.06,C,C1,Pella Windows,8.0,MORTGAGE,85000.0,credit_card,Retire Citi balance,087xx,NJ,25.82,0,Jul-1999,0,47.0,,18,0,30743,92.6%,27,w,0,,INDIVIDUAL,0,0.0,41159.0,False
3284661,4056826,12375,12375,417.62,B,B4,Bubbles Enterprises,1.0,MORTGAGE,45000.0,credit_card,Credit Card Pay Off,773xx,TX,26.37,0,Jan-1998,1,,,12,0,11730,66.3%,25,f,0,,INDIVIDUAL,0,0.0,111925.0,False
3255095,4027311,15000,15000,515.08,C,C1,Bristol-Myers Squibb,2.0,MORTGAGE,50000.0,debt_consolidation,pay it all off,477xx,IN,29.78,0,Jan-1998,3,,,6,0,9776,50.1%,35,f,0,,INDIVIDUAL,0,223.0,171412.0,False
3284627,4056789,20000,20000,426.52,B,B1,Paul Davis Restoration and Remodeling,6.0,MORTGAGE,82000.0,home_improvement,Home Improvements,294xx,SC,9.69,0,Feb-2004,1,,,13,0,17996,42.1%,26,f,0,,INDIVIDUAL,0,0.0,253337.0,False
3294684,4066855,14050,14050,489.19,C,C2,Alcosan,10.0,MORTGAGE,63000.0,debt_consolidation,Debt consolidation,160xx,PA,21.31,0,May-1995,2,,101.0,9,1,29945,83.4%,19,w,0,,INDIVIDUAL,0,0.0,209628.0,False
3105403,3777657,35000,35000,847.42,C,C3,Grossmont Union High School District,10.0,MORTGAGE,80000.0,debt_consolidation,Club Loan,919xx,CA,6.69,0,Feb-1996,5,,,10,0,49086,12.5%,26,w,0,,INDIVIDUAL,0,0.0,49086.0,True
3096974,3769404,8000,8000,262.45,B,B2,Kilroy Realty Corporation,1.0,MORTGAGE,46000.0,car,Car Financing,981xx,WA,3.97,1,Feb-2000,0,11.0,,6,0,6528,54.4%,15,w,0,,INDIVIDUAL,0,0.0,225508.0,False
2835483,3417777,6000,6000,208.91,C,C2,four seasons denver,10.0,RENT,40000.0,credit_card,credit card refi,802xx,CO,6.21,0,Jun-1998,0,,87.0,8,1,6290,77.7%,17,w,0,,INDIVIDUAL,0,0.0,39309.0,False
3254820,4027006,9000,9000,299.45,B,B3,COMMONWEALTH OF MASSACHUSETTS,10.0,MORTGAGE,48000.0,debt_consolidation,Debt Consolidation,021xx,MA,6.5,0,Jan-1997,0,,,9,0,7907,80.7%,22,w,0,,INDIVIDUAL,0,0.0,256878.0,False
3239490,3982259,9450,9450,338.19,C,C5,Glazer's,5.0,RENT,48000.0,credit_card,Victory,799xx,TX,18.08,0,Sep-1974,3,47.0,45.0,10,1,3540,55.3%,34,w,0,,INDIVIDUAL,0,0.0,32011.0,False
3294672,4066842,8000,8000,286.3,C,C5,Wells Fargo,1.0,RENT,32000.0,debt_consolidation,pay off,557xx,MN,28.01,0,Jun-2005,0,,,5,0,7850,78.5%,7,f,0,,INDIVIDUAL,0,0.0,35962.0,True
3284622,4056784,18000,18000,510.33,F,F2,DOD,2.0,RENT,47896.0,other, Debt Loan,209xx,MD,25.98,0,Nov-1998,0,,,21,0,20567,68.6%,48,w,0,,INDIVIDUAL,0,0.0,46029.0,True
3017151,3629619,33600,33600,849.03,D,D1,,,MORTGAGE,120000.0,credit_card,Credit card refinancing,620xx,IL,21.51,0,Sep-1979,0,75.0,,13,0,22372,72.2%,39,w,0,,INDIVIDUAL,0,0.0,315165.0,False
3264891,4017086,16000,16000,387.4,C,C3,Comunity Health Link,1.0,MORTGAGE,45000.0,credit_card,Out of Debt in 5 Years!,015xx,MA,20.75,0,Aug-1992,0,27.0,,7,0,24762,72.8%,24,f,0,,INDIVIDUAL,0,0.0,200311.0,False
3294623,4066787,12000,12000,399.26,B,B3,Massachusetts General Hospital,10.0,RENT,50000.0,debt_consolidation,Debt consolidation,021xx,MA,5.64,0,Mar-1995,0,,,8,0,8645,79.3%,9,f,0,,INDIVIDUAL,0,0.0,8645.0,False
3294653,4066823,4200,4200,150.31,C,C5,City View Independant School District,7.0,MORTGAGE,50000.0,debt_consolidation,Debt Consilidation,763xx,TX,12.17,0,Aug-1999,1,25.0,,14,0,10406,71.8%,18,f,0,69.0,INDIVIDUAL,0,0.0,104227.0,True
3294652,4066822,5375,5375,187.15,C,C2,Wall Street Dental,2.0,MORTGAGE,28000.0,debt_consolidation,Debt consolidation,731xx,OK,24.9,0,Oct-1995,0,,80.0,8,1,4626,57.8%,15,w,0,,INDIVIDUAL,0,0.0,22151.0,False
3255524,4027772,16000,16000,572.6,C,C5,Fed Ex Freight,1.0,RENT,55000.0,debt_consolidation,out of debt,703xx,LA,23.65,0,Apr-1990,0,34.0,113.0,9,1,7514,79.1%,21,w,0,37.0,INDIVIDUAL,0,0.0,39286.0,False
3147663,3860019,6250,6250,235.47,E,E2,MGN Funding Corp,3.0,RENT,50000.0,small_business,Business,104xx,NY,16.03,0,Jun-2000,1,,,16,0,13059,70.2%,45,f,0,,INDIVIDUAL,0,0.0,74434.0,False
3284615,4056777,8000,8000,292.24,D,D3,FUTURISTIC INTERNATIONAL ENT,10.0,MORTGAGE,60000.0,home_improvement,HOME LOAN,100xx,NY,5.86,0,Jun-2006,2,,,8,0,6747,84.3%,12,f,0,,INDIVIDUAL,0,0.0,38139.0,False
3219505,3962294,29175,29175,1001.82,C,C1,Hii,10.0,MORTGAGE,65000.0,debt_consolidation,debt freedom,700xx,LA,23.72,0,Sep-1999,0,,,11,0,33565,87%,20,f,0,,INDIVIDUAL,0,0.0,222678.0,False
3294612,4066774,12000,12000,375.49,A,A4,City of Gainesville,10.0,MORTGAGE,95800.0,debt_consolidation,Debt consolidation,321xx,FL,5.14,0,Sep-1999,1,,,8,0,7681,58.6%,16,w,0,,INDIVIDUAL,0,0.0,245313.0,False
3294616,4066779,24000,24000,599.96,C,C5,Cardinal Management Group,5.0,MORTGAGE,86000.0,debt_consolidation,Pay off all credit accounts,223xx,VA,10.77,0,Jun-1998,0,,,14,0,15155,78.5%,27,w,0,,INDIVIDUAL,0,0.0,25541.0,True
3265412,4017657,30000,30000,718.59,C,C2,Camber,1.0,MORTGAGE,85000.0,debt_consolidation,Consolidate My Loans,356xx,AL,30.61,0,Dec-1990,0,,,11,0,76145,76.7%,29,f,0,,INDIVIDUAL,0,0.0,233074.0,True
3284588,4056746,16000,16000,458.07,F,F4,Fairfield Parklane LP,7.0,RENT,59000.0,wedding,Dream Wedding,207xx,MD,26.2,0,Aug-2000,1,,100.0,20,1,9942,35.8%,35,f,0,,INDIVIDUAL,0,0.0,52149.0,True
3245176,3987327,8325,8325,280.95,B,B4,,,MORTGAGE,24000.0,credit_card,Credit Card ,302xx,GA,26.67,0,Dec-1981,1,27.0,,9,0,10812,52.7%,29,f,0,27.0,INDIVIDUAL,0,70.0,15763.0,False
3186940,3919838,18000,18000,598.89,B,B3,CSC,10.0,MORTGAGE,76000.0,debt_consolidation,Consolidate cards,189xx,PA,13.8,0,Nov-1994,1,,,17,0,25499,56.2%,28,w,0,,INDIVIDUAL,0,0.0,241367.0,False
3294573,4066727,32350,32350,1134.14,C,C3,USMC,10.0,MORTGAGE,72893.0,debt_consolidation,lower rates,285xx,NC,22.26,0,Dec-1999,1,,,7,0,14848,96.4%,18,f,0,,INDIVIDUAL,0,0.0,258478.0,False
3294568,4066720,10000,10000,350.59,C,C3,Air Force Reserves,6.0,RENT,30000.0,credit_card,Credit Card Money,919xx,CA,11.92,0,Jul-1995,0,,,7,0,12749,50.4%,12,f,0,,INDIVIDUAL,0,0.0,12749.0,False
3284568,4056721,15000,15000,499.08,B,B3,CT Lien Solutions,10.0,RENT,85000.0,debt_consolidation,Debt Consolidation,912xx,CA,24.77,0,Jul-1995,0,,,11,0,35107,95.7%,19,f,0,,INDIVIDUAL,0,0.0,73917.0,False
3220438,3963357,10000,10000,357.88,C,C5,The Hartrord,5.0,RENT,45000.0,credit_card,debt consolidation,956xx,CA,15.71,0,Aug-2003,0,,,5,0,12198,97.2%,10,w,0,,INDIVIDUAL,0,0.0,25012.0,False
3264673,4016843,20375,20375,488.05,C,C2,CSU-Pueblo,10.0,MORTGAGE,87000.0,debt_consolidation,Life Saver Loan!,810xx,CO,27.49,0,Oct-1996,1,,,12,0,21575,54.6%,33,f,0,,INDIVIDUAL,0,0.0,205642.0,False
3108610,3781198,11050,11050,362.5,B,B2,,,RENT,32756.0,credit_card,Wipe Out My Debt,890xx,NV,28.91,0,Jul-1977,0,,,14,0,25921,51.2%,17,f,0,,INDIVIDUAL,0,0.0,28375.0,False
3255729,4028004,16000,16000,532.35,B,B3,,,MORTGAGE,83000.0,debt_consolidation,HOME IMPROVEMENT,934xx,CA,30.77,0,Aug-2001,2,79.0,,17,0,21037,73.6%,35,f,0,79.0,INDIVIDUAL,0,0.0,449283.0,False
3264728,4016909,16800,16800,574.92,B,B5,saint barnabas medical center,8.0,RENT,40000.0,debt_consolidation,January 2013,072xx,NJ,23.58,0,Mar-2005,2,,,14,0,19704,38.6%,22,f,0,,INDIVIDUAL,0,0.0,25083.0,True
3255721,4027996,10800,10800,364.47,B,B4,Greenberg Traurig,6.0,RENT,45000.0,debt_consolidation,Less Plastic Debt,330xx,FL,25.93,0,Nov-1999,1,,,16,0,8872,40.9%,26,f,0,,INDIVIDUAL,0,0.0,36220.0,False
3218159,3960799,6000,6000,218.4,D,D2,rocky mountain power,10.0,RENT,75000.0,debt_consolidation,Debt consolidation,840xx,UT,23.06,0,Jul-1999,1,,,18,0,17152,72.4%,27,f,0,,INDIVIDUAL,0,0.0,53701.0,False
3265624,4017893,11500,11500,414.43,D,D1,Sultan School District,10.0,MORTGAGE,68000.0,other,Reorganize,982xx,WA,30.42,0,Feb-1999,1,34.0,117.0,9,1,6797,48.2%,32,f,0,34.0,INDIVIDUAL,0,0.0,360758.0,False
3265606,4017872,24000,24000,581.09,C,C3,US Postal Service,10.0,MORTGAGE,79000.0,credit_card,mylowloan,356xx,AL,18.99,0,Nov-1992,1,,,11,0,14887,77.9%,28,f,0,,INDIVIDUAL,0,0.0,115233.0,True
3265610,4017876,11000,11000,349.29,A,A5,University California Berkeley,5.0,RENT,80000.0,debt_consolidation,consolidation,945xx,CA,11.34,0,Apr-1986,0,,87.0,10,1,6568,32.2%,18,f,0,,INDIVIDUAL,0,0.0,28716.0,False
3255699,4027972,24000,24000,809.93,B,B4,,,OWN,72000.0,credit_card,Credit card refinancing,900xx,CA,22.32,0,Dec-1951,2,,,13,0,19593,59.4%,29,f,0,,INDIVIDUAL,0,0.0,199437.0,False
3255686,4027956,15000,15000,540.56,D,D1,Patheon Pharmaceuticals,1.0,RENT,85000.0,debt_consolidation,Debt Consolidation,452xx,OH,21.66,0,Aug-2005,1,42.0,,14,0,13730,78.5%,23,w,0,,INDIVIDUAL,0,0.0,59501.0,False
3255661,4027925,31300,31300,1056.28,B,B4,"Anderson, Zeigler, et al",10.0,MORTGAGE,70000.0,debt_consolidation,Consolidation,954xx,CA,22.49,0,Jul-1991,1,,,22,0,98376,41.3%,54,f,0,,INDIVIDUAL,0,0.0,345550.0,False
3264686,4016860,16450,16450,398.29,C,C3,Calvert Funeral Home,5.0,MORTGAGE,57000.0,debt_consolidation,Debt consolidation,617xx,IL,26.64,0,Sep-2001,0,,,9,0,11531,85.4%,27,f,0,,INDIVIDUAL,0,0.0,123529.0,True
3098472,3771046,9000,9000,295.25,B,B2,Haynes Mechanical Systems,2.0,MORTGAGE,68000.0,credit_card,reliable,805xx,CO,9.39,0,Dec-2001,0,,,8,0,8992,41.4%,24,w,0,,INDIVIDUAL,0,386.0,183953.0,False
3255654,4027917,14550,14550,352.29,C,C3,City of Colorado Springs,10.0,MORTGAGE,60200.0,debt_consolidation,PayOffCreditCards,801xx,CO,17.34,0,Aug-1998,1,,,8,0,21182,59.3%,17,f,0,,INDIVIDUAL,0,0.0,289530.0,False
3255664,4027928,12000,12000,393.67,B,B2,"Jeffrey P. Haggquist, D.O., PLLC.",1.0,MORTGAGE,55000.0,debt_consolidation,Debt Consolidation Loan,223xx,VA,7.86,0,May-2002,0,53.0,,6,0,11253,55.4%,15,w,0,,INDIVIDUAL,0,124.0,146441.0,True
3265590,4017854,17500,17500,600.92,C,C1,"Titan Gaming, Inc.",1.0,RENT,110000.0,debt_consolidation,Low Risk 2-3 Month Debt Consolidation,900xx,CA,8.04,0,Aug-2004,2,42.0,,7,0,8157,75.5%,18,f,0,42.0,INDIVIDUAL,0,0.0,18906.0,False
3265106,4017320,30000,30000,1130.26,E,E2,compusoft integrated solutions,2.0,RENT,75000.0,home_improvement,home,488xx,MI,15.02,0,Jan-2009,1,,,6,0,7994,47.6%,6,f,0,,INDIVIDUAL,0,0.0,46066.0,False
3255652,4027915,6600,6600,219.6,B,B3,,,OWN,52500.0,home_improvement,Furnace replacement,272xx,NC,20.87,0,Mar-1987,0,,,8,0,25462,75.8%,19,f,0,,INDIVIDUAL,0,0.0,28190.0,False
2826374,3408841,14675,14675,502.2,B,B5,Available Bus.Grp.dba Source $,10.0,MORTGAGE,38000.0,credit_card,Credit Cards,604xx,IL,11.31,0,Oct-2003,0,44.0,,12,0,10927,41.9%,20,f,0,,INDIVIDUAL,0,0.0,159847.0,False
3255648,4027911,24000,24000,730.46,A,A1,Quantum Intellectual Ventures,3.0,MORTGAGE,120000.0,credit_card,Loan Consolidation,980xx,WA,2.88,0,Jan-1989,1,,,13,0,59093,0.1%,38,f,0,,INDIVIDUAL,0,0.0,288792.0,False
3265577,4017840,15300,15300,501.92,B,B2,SAIC,10.0,MORTGAGE,78000.0,debt_consolidation,Christmas/Wedding Consolidation,882xx,NM,6.51,0,Mar-2002,0,,,14,0,15309,55.5%,22,w,0,,INDIVIDUAL,0,0.0,39070.0,False
3265551,4017809,8200,8200,276.73,B,B4,RIVERSIDE MEDICAL CENTER,10.0,MORTGAGE,50000.0,credit_card,Credit card refinancing,609xx,IL,18.22,0,Jun-1993,2,,112.0,10,1,13121,59.9%,19,f,0,,INDIVIDUAL,0,0.0,93637.0,True
3265567,4017829,12000,12000,393.67,B,B2,In N Out Burger,8.0,MORTGAGE,55000.0,credit_card,Back on track after school,853xx,AZ,8.88,0,Aug-2003,2,26.0,54.0,9,1,14141,36.4%,17,f,0,,INDIVIDUAL,0,0.0,159108.0,False
3265540,4017797,9975,9975,336.63,B,B4,"Green aand Chapman, Inc.",8.0,MORTGAGE,55000.0,debt_consolidation,payoff,720xx,AR,17.15,0,Sep-2005,1,,77.0,10,2,6347,45.7%,17,w,0,,INDIVIDUAL,0,167.0,82562.0,False
3265570,4017832,8300,8300,226.84,E,E3,Binder & Binder,5.0,RENT,35000.0,debt_consolidation,Pay Off Debt,900xx,CA,25.78,0,Jan-2006,0,,,10,0,9553,81%,13,f,0,,INDIVIDUAL,0,0.0,17033.0,False
3255630,4027891,26500,26500,751.32,F,F2,STATE OF CALIFORNIA,10.0,MORTGAGE,59000.0,debt_consolidation,Debt consolidation,957xx,CA,20.89,0,Apr-1993,1,,,14,0,23991,91.6%,34,f,0,,INDIVIDUAL,0,0.0,152612.0,False
3265500,4017752,9600,9600,338.89,C,C4,DCURD,2.0,RENT,34000.0,debt_consolidation,debt loan,750xx,TX,25.69,0,Jun-1999,0,,76.0,5,3,10128,62.1%,10,f,0,,INDIVIDUAL,0,782.0,26102.0,False
3235674,3977935,18225,18225,578.71,A,A5,Seton Hospital,2.0,RENT,42000.0,debt_consolidation,CC loan,787xx,TX,29.54,0,Aug-1999,1,,,15,0,15431,40.6%,31,w,0,,INDIVIDUAL,0,0.0,68303.0,False
3016071,3628374,21000,21000,639.15,A,A1,State of California,4.0,MORTGAGE,104000.0,home_improvement,Backyard Installation,956xx,CA,2.54,0,Oct-1972,1,,,13,0,12392,17.2%,22,f,0,,INDIVIDUAL,0,0.0,565235.0,False
3265531,4017786,10000,10000,337.47,B,B4,"ww grainger inc, inc.",10.0,MORTGAGE,60000.0,debt_consolidation,Debt consolidation,606xx,IL,12.28,1,Feb-1997,1,9.0,,7,0,8399,69.4%,28,f,0,16.0,INDIVIDUAL,0,0.0,272085.0,False
3217196,3959673,19750,19750,724.46,D,D4,GEICO,9.0,RENT,57000.0,debt_consolidation,freedom,115xx,NY,25.09,0,Aug-2000,3,39.0,,16,0,8043,79.6%,36,f,0,,INDIVIDUAL,0,0.0,95504.0,False
3265538,4017795,2875,2875,104.65,D,D2,frys food stores,10.0,RENT,34000.0,debt_consolidation,Debt consolidation,853xx,AZ,11.29,0,Mar-1995,1,38.0,44.0,13,1,5053,32%,35,f,0,40.0,INDIVIDUAL,0,0.0,5053.0,True
3164268,3926972,18225,18225,436.55,C,C2,Cloverleaf Farm Supply,3.0,MORTGAGE,42000.0,credit_card,C Card,547xx,WI,25.06,0,May-1997,0,,,7,0,39137,87.9%,19,w,0,,INDIVIDUAL,0,0.0,158385.0,False
3105382,3777635,4500,4500,166.6,D,D5,YONKERS PUBLIC SCHOOLS,10.0,RENT,15000.0,major_purchase,MY LOAN,107xx,NY,28.32,0,Sep-1999,0,47.0,,6,0,14096,61%,12,f,0,,INDIVIDUAL,0,0.0,14096.0,False
3265512,4017765,19400,19400,442.51,B,B4,Penske Truck Leasing,10.0,MORTGAGE,72000.0,debt_consolidation,cc pay off,990xx,WA,27.62,0,Dec-1986,1,,,15,0,49109,46.8%,33,w,0,,INDIVIDUAL,0,0.0,329541.0,False
3216423,3958765,35000,35000,874.93,C,C5,Transamerica Agency Network,1.0,MORTGAGE,100000.0,credit_card,Credit card refinancing,283xx,NC,19.78,0,Nov-1998,0,,,10,0,34489,52.1%,27,f,0,,INDIVIDUAL,0,0.0,166401.0,False
3265445,4017692,24000,24000,787.33,B,B2,Fox Chase Bank,1.0,MORTGAGE,115000.0,debt_consolidation,Debt consolidation,081xx,NJ,26.43,0,Sep-1980,1,43.0,,18,0,27516,77.5%,39,f,0,,INDIVIDUAL,0,0.0,330667.0,False
3265476,4017727,24000,24000,798.52,B,B3,Daybreak Ventures Inc,1.0,RENT,88800.0,home_improvement,Remodeling my Home,953xx,CA,1.01,0,Aug-2002,0,,,6,0,2685,22.4%,7,w,0,,INDIVIDUAL,0,0.0,2685.0,False
3265471,4017721,32875,32875,1160.5,C,C4,"CoverEDGE, Inc.",10.0,RENT,74000.0,debt_consolidation,Debt Free,891xx,NV,34.37,0,Jan-1991,0,47.0,,12,0,39889,89.8%,26,w,0,,INDIVIDUAL,0,0.0,83405.0,False
3265459,4017706,15000,15000,476.3,A,A5,Avocent Corporation,10.0,MORTGAGE,82000.0,credit_card,payoff loan,357xx,AL,15.35,0,Aug-1984,1,37.0,,15,0,14237,69.4%,28,f,0,,INDIVIDUAL,0,0.0,266202.0,False
3218888,3961603,16000,16000,399.97,C,C5,KRAFT,2.0,MORTGAGE,52000.0,debt_consolidation,Debt consolidation,293xx,SC,13.94,0,May-1999,0,26.0,103.0,9,1,7804,64.5%,15,f,0,26.0,INDIVIDUAL,0,0.0,92356.0,False
3157343,3869684,11500,11500,278.44,C,C3,Bassett Hospital,1.0,RENT,45000.0,debt_consolidation,My debt Loan ,134xx,NY,24.61,0,Oct-2000,0,,,6,0,9850,87.9%,13,w,0,,INDIVIDUAL,0,0.0,31935.0,False
3255378,4027617,6625,6625,217.34,B,B2,United Parcel Service,10.0,MORTGAGE,64480.0,debt_consolidation,Debt consolidation,020xx,MA,32.17,0,Apr-1985,3,69.0,,12,0,271068,63.2%,21,f,0,,INDIVIDUAL,0,0.0,381289.0,False
2837664,3420222,10000,10000,337.47,B,B4,North Bergen Board of Education,2.0,RENT,67000.0,credit_card,Credit card refinancing,070xx,NJ,17.16,1,May-2002,0,12.0,115.0,6,1,11317,61.5%,36,w,0,12.0,INDIVIDUAL,0,0.0,87076.0,False
3255516,4027762,9000,9000,295.25,B,B2,Honda,10.0,MORTGAGE,60000.0,debt_consolidation,the one,359xx,AL,21.86,1,Jan-1992,0,16.0,,7,0,15450,94.8%,28,f,0,,INDIVIDUAL,0,0.0,209811.0,False
3244697,3986848,12400,12400,418.47,B,B4,CES TAMPA ELECTRCAL SUPPLY,4.0,RENT,46992.0,credit_card,Refinance ,336xx,FL,13.15,0,Oct-2004,0,,,6,0,9706,95.2%,16,f,0,,INDIVIDUAL,0,0.0,17722.0,True
3265432,4017679,32000,32000,1079.91,B,B4,"Cynergy, inc",2.0,MORTGAGE,140000.0,credit_card,Back on Track,212xx,MD,14.79,0,Mar-2000,0,45.0,,14,0,37124,68.6%,30,f,0,,INDIVIDUAL,0,0.0,322782.0,False
3216384,3958723,8000,8000,274.71,C,C1,George Washington University Hospital ,2.0,RENT,60000.0,credit_card,Credit cards,222xx,VA,5.76,0,Nov-1997,0,,,7,0,7426,58%,32,f,0,,INDIVIDUAL,0,0.0,94400.0,False
